Date,JPP915,JPDH,JPClose,NKD,NKN,JPResid,JPVol,USDH,USP1000,USClose,SPD,SPN,USResid,USVol,NKDSPNSE,SPDNKNSE,NKDSPNOLS,SPDNKNOLS
2013-10-03,14140,0,14163,0.00162526976383259,-0.00708569534414872,0.00160186315244058,0.0125293190088727,0,1678.25,1671.75,-0.003880601884773,-0.00490379168284406,-0.00519809341061736,0.00485044435427,0.0284903967578704,0.608316740484501,0.331366284506607,0.50980951911757
2013-10-04,14063,0,14038,-0.00177929657988095,-0.000926486899469744,-0.00191110687559053,0.011169178604771,0,1677,1684,0.00416543297906318,0.00313550088912086,0.00279603719027876,0.00485461084357278,0.0277015521436715,0.61062616930124,0.331147161580408,0.55049853242514
2013-10-07,14025,1,13850,-0.0125562187754125,-0.00339927279190627,-0.012553586809436,0.00997572088220745,1,1672.25,1669.25,-0.00179560126053923,-0.00700189080375457,-0.00703845342121008,0.00480810306900232,0.026909798133939,0.614416153871857,0.330969518607976,0.537566764189445
2013-10-08,13803,0,13905,0.00736252784448696,-0.00830479588071769,0.00699207383475326,0.0109725863544762,0,1670.25,1649.5,-0.0125011041369505,0.00059889206760856,0.000273678161666081,0.00456196073011743,0.0279377510449221,0.60217402931045,0.334434527488409,0.536937707899522
2013-10-09,13790,0,14030,0.0172542023091591,0.00377050210154369,0.0170957816730412,0.0102223659631469,0,1650.75,1650.5,-0.000151457781432995,0.000757518406044561,0.000431413392079447,0.00683931980314069,0.0281360332713884,0.614419561654842,0.321446026749373,0.548542104009892
2013-10-10,14083,0,14200,0.00827356839130182,0.0105079775984152,0.0083787255161657,0.0117146038604766,0,1673.25,1686.75,0.00803575752678324,0.0136895706875038,0.0132908178670598,0.00626120444297287,0.0280484660550653,0.608062200418072,0.319854134263065,0.511569766502953
2013-10-11,14350,0,14403,0.00368657601128297,0.00705689935645441,0.00393879772277189,0.0110339350790495,0,1690.25,1697.75,0.00442739802311347,0.00207284646325262,0.0017393523902212,0.00657021699696063,0.0281990987721212,0.614266502616936,0.320358721814601,0.51556657769032
2013-10-15,14505,0,14440,-0.00449128410868721,0.00297341435403909,-0.00431439200623365,0.00996756300281186,0,1700.5,1691.75,-0.00515882933491522,-0.00234948713070764,-0.00265813805988789,0.00674707077446206,0.0278929114901335,0.608420670140945,0.285751405108189,0.510347079392698
2013-10-16,14483,0,14458,-0.0017276532406139,0.0131924408849708,-0.00163989482542178,0.00906946541399336,0,1711.5,1715.75,0.00248012381850405,0.0116066828579052,0.0112196309824209,0.00658171739340588,0.0280487971280554,0.61408216011997,0.276141039660408,0.497282519709595
2013-10-17,14650,0,14585,-0.00444673214339157,0.00941729356358686,-0.00413591437708499,0.00811169400483216,0,1711.5,1727.25,0.0091603693986642,-0.00248012381850402,-0.00278804087585887,0.00609531437725271,0.0276175264059805,0.607701594370278,0.276828615538489,0.482111011032723
2013-10-21,14723,1,14700,-0.00156340309858087,-0.00136147059832107,-0.00133498867170398,0.0074495389233076,1,1741,1738.75,-0.0012931965305364,0.00129319653053634,0.00121003497531971,0.00618146323269062,0.026537865012636,0.611006767097248,0.305963738791699,0.442160685145004
2013-10-22,14680,0,14713,0.00224543352944047,0.00339259383614081,0.00191946035490421,0.00752781007291437,0,1748.75,1749.25,0.000285877646315242,0.00573478274203818,0.00538071717483636,0.00571279284807407,0.0279676410216159,0.610986801701738,0.252933075789207,0.44251397396836
2013-10-23,14763,0,14438,-0.0222604308349815,-0.00367762271345806,-0.0221635226340446,0.00676697173928982,0,1737,1741,0.00230017352708421,-0.00702763738490115,-0.00731000808052303,0.00527724228154539,0.026971417346952,0.609939642293404,0.293173717239054,0.428539328858346
2013-10-24,14385,0,14485,0.00692763421780248,-0.00727527892841307,0.00687021481121054,0.0113102705461494,0,1742.5,1746.5,0.00229292161220762,0.000861202866489999,0.000534515389010714,0.00497200524502722,0.0283279399324681,0.610058643304041,0.362778902757882,0.421934013144389
2013-10-25,14380,0,14103,-0.0194508115827974,0.00987801724234601,-0.0195867600800431,0.0104938388126405,0,1751.5,1754.5,0.00171135238572835,0.00285877839065482,0.00252086922330388,0.00470978190761015,0.0277984745362015,0.609045672677252,0.326044604508029,0.44387057068668
2013-10-28,14243,1,14398,0.010823750094662,-0.0110344020632814,0.0110622211276663,0.012596503041829,1,1754,1757.25,0.00185119312388636,-0.000285022091141448,-0.000359317758831979,0.00445072238197379,0.0276033415883928,0.61249783973859,0.378802610567667,0.433288835278799
2013-10-29,14240,0,14340,0.00699792918764464,0.00937018828758454,0.00646081674172888,0.0126700269899251,0,1761,1767.25,0.00354283655485732,0.00213174244019142,0.00179791750988832,0.00425785339039496,0.0282101443342197,0.602487128008037,0.366198450299476,0.453408752557816
2013-10-30,14475,0,14503,0.00193250111905405,-0.00158713762054274,0.0021598873391573,0.0116119791961426,0,1767.75,1758.25,-0.00538855529622259,0.000282885433286705,-4.05532564475009E-05,0.00424470299641069,0.0280999852858436,0.612214450849029,0.361680514996895,0.465517058060519
2013-10-31,14480,0,14330,-0.0104131451174899,0.00473406620703069,-0.0104249337346002,0.0103761386504581,0,1753.5,1752.25,-0.00071311419979869,-0.00270520560789489,-0.0030118582334394,0.00466704200409512,0.0280698402289962,0.605251190221127,0.367339420638925,0.462815818254732
2013-11-01,14398,0,14198,-0.013988198429917,0.00211074446901457,-0.013862008774853,0.0102748585340692,0,1757.75,1756.25,-0.000853727997214798,0.00313390569883667,0.00279445096122304,0.00439797246911411,0.0280028122565448,0.612219345244214,0.354350923002345,0.46157097381165
2013-11-06,14228,0,14348,0.0083987055838273,-0.0197078450583002,0.00846763377246143,0.0109295039880229,0,1768.25,1766.25,-0.00113170191736208,0.00595577483682868,0.00560046781230931,0.00400725189836332,0.0281260672741012,0.603932698028621,0.403378909772288,0.453139199804873
2013-11-08,14068,0,14085,0.00120768671659991,0.0269671393150565,0.000800362063785367,0.0103921392085032,0,1744.5,1767,0.0128152116928675,0.000286656157903916,-3.68037144598003E-05,0.00654737570405037,0.0280259425979127,0.611650847302841,0.393435842395698,0.51170626167453
2013-11-12,14470,0,14553,0.00571961728779658,-0.000893685825815922,0.00633110706863527,0.00925920123815508,0,1766.5,1764.5,-0.00113282368387511,-0.000707363685150284,-0.00102523949710172,0.00722952871613352,0.0279818713538395,0.609867284466226,0.391867459183041,0.513657770252359
2013-11-13,14540,0,14630,0.00617074292665967,0.0314880696854001,0.00617409086946461,0.00868916838675167,0,1761.75,1778.25,0.00932210140649267,-0.00155973090819285,-0.00187281841526268,0.00662716672087833,0.0278363802879942,0.612971027192947,0.386570330237802,0.545539359992289
2013-11-15,15098,0,15150,0.00343824723794514,0.00611984932432639,0.00414841919675745,0.00818914758092921,0,1790,1795.25,0.00292866815562612,0.00125777390629536,0.000928858629582985,0.00669749428307607,0.0278466210841332,0.610242845309068,0.378929083694038,0.547905320840343
2013-11-18,15243,1,15168,-0.00493243576703852,-0.00595121772315584,-0.0047759974496393,0.00751739875003157,1,1793.75,1789,-0.0026515959992121,-0.000835887482495627,-0.000907088578537667,0.00622843652567165,0.0267802163449412,0.611837582506208,0.374227463821715,0.549023625595612
2013-11-19,15078,0,15130,0.00344280001075441,0.000198261904624589,0.00301664253663285,0.00783466705294964,0,1788.75,1785.25,-0.00195859044144134,-0.000139752638058493,-0.000460817092972931,0.00583565711016415,0.028231253664407,0.609704333687824,0.373575134064785,0.550317589425206
2013-11-20,15133,0,15130,-0.000198261904624626,0.0160632858923171,-0.000171079093452751,0.0071077301807275,0,1788,1779.25,-0.00490574955407898,0.00153921530424007,0.00120871898688789,0.00546632000853783,0.0269081480342417,0.611173061384275,0.375083382750251,0.513982439701171
2013-11-21,15375,0,15430,0.00357085268248798,0.00407464263908533,0.00394433481536124,0.00634506979102948,0,1787.25,1793.5,0.00349089232537606,0.00448619846758081,0.00413914701590909,0.00551136644637169,0.0280452831897565,0.609426016592352,0.377579459549918,0.515410831125594
2013-11-22,15493,0,15428,-0.00420426866817338,0.00774797264399544,-0.00409247281008513,0.00592050265646066,0,1794.5,1802.5,0.00444815857144212,0.000557413615324748,0.000232432721011746,0.00526735137266985,0.026423432303957,0.611010970725968,0.376436782813736,0.546578060555448
2013-11-25,15548,1,15593,0.00289008261277171,-0.00514371352055426,0.00308205935744875,0.00558249054010655,1,1803.5,1801.5,-0.00110957015544571,0.000554631184489631,0.000475618634486083,0.00518348500751234,0.0250701752472845,0.614377978079922,0.368810336137391,0.588939699400891
2013-11-26,15513,0,15528,0.000966463784514959,-0.00322518501844177,0.000557932388856864,0.00623714896243713,0,1802,1801.75,-0.000138744363732803,0.000277507980135382,-4.59005009229398E-05,0.00484532986332797,0.027217407444579,0.603333502750932,0.365821783076211,0.591055002545734
2013-11-27,15478,0,15458,-0.00129299216358816,0.0120247084361663,-0.00134053582924092,0.00558067337575402,0,1805.75,1806,0.000138437045974511,0.00221760312640579,0.00188329586040063,0.00453394184891154,0.0266957282629729,0.6139890694907,0.361706198032235,0.584330874409898
2013-12-02,15648,1,15685,0.00236172835017999,0.00508745135438256,0.00232885756906115,0.00430807960988742,1,1802.25,1799.75,-0.00138811793527568,-0.00207857069224272,-0.00214279082289957,0.00426490302454413,0.0248669937726048,0.608537323989743,0.35314546343498,0.600944212377839
2013-12-03,15765,0,15710,-0.00349484072949431,-0.0118458244479874,-0.003680047820118,0.00531003329558256,0,1797.5,1793.25,-0.00236719458865791,-0.00125095575421059,-0.00156577785352794,0.00408075099335929,0.0277200494166625,0.602923166101791,0.352072428683155,0.60431037159234
2013-12-04,15525,0,15475,-0.00322580924888268,-0.00811034453745363,-0.00346152291600532,0.00501570111203245,0,1787.75,1791.25,0.00195585421387627,-0.00307177007803851,-0.00337636347090212,0.00403733369265746,0.0256247371271184,0.608650420268273,0.387367046100447,0.600013368635248
2013-12-05,15350,0,15185,-0.010807375535494,0.00118467830098674,-0.0109615517173755,0.00474008736677119,0,1787.75,1784.25,-0.00195968707732858,-0.00195585421387632,-0.00226671643692883,0.00390477285824113,0.0274921537595201,0.603593062218475,0.370967930881571,0.598581077575292
2013-12-06,15203,0,15343,0.00916656716436968,0.0155212325004087,0.00921528132205829,0.00636189539742152,0,1800.25,1804,0.00208087749359282,0.00892738527779949,0.00855538477141447,0.00385018490959257,0.0267569729384618,0.608583965621403,0.433752034611503,0.598630468132835
2013-12-09,15583,1,15635,0.00333141444632713,-0.00160025638246387,0.00369306472050988,0.00693737603097872,1,1811.25,1808.5,-0.00151944224273945,0.00401079301232307,0.00391236493799565,0.00375492937108201,0.0259946174620188,0.61381733636509,0.436995112039235,0.593291102598655
